source_lang,target_lang,source_term,target_term,category
en,zh,point-in-time restore,时间点还原,微软术语
en,zh,physical address extension,物理地址扩展,微软术语
en,zh,physical address expansion,物理地址扩展,微软术语
en,zh,PAE,PAE,微软术语
en,zh,regression analysis,回归分析,微软术语
en,zh,makefile,生成文件,微软术语
en,zh,ODBC,ODBC,微软术语
en,zh,Open Database Connectivity,开放式数据库连接,微软术语
en,zh,localhost,localhost,微软术语
en,zh,updateable snapshot,可更新快照,微软术语
en,zh,Larger,较大,微软术语
en,zh,Group Policy client-side extension,组策略客户端扩展插件,微软术语
en,zh,RXD,RXD,微软术语
en,zh,American Association of Advertising Agencies,美国广告代理协会,微软术语
en,zh,AAAA,AAAA,微软术语
en,zh,portable media identifier,便携媒体标识符,微软术语
en,zh,public network,公用网络,微软术语
en,zh,multithreaded server application,多线程服务器应用程序,微软术语
en,zh,security update,安全更新程序,微软术语
en,zh,security update package,安全更新程序包,微软术语
en,zh,line-of-business application,业务线应用程序,微软术语
en,zh,line-of-business software,业务软件,微软术语
en,zh,LOB,LOB,微软术语
en,zh,LOB application,LOB 应用程序,微软术语
en,zh,line-of-business app,业务线应用,微软术语
en,zh,LOB app,LOB 应用,微软术语
en,zh,software decoder,软件解码器,微软术语
en,zh,object identifier,对象标识符,微软术语
en,zh,OID,OID,微软术语
en,zh,message list,邮件列表,微软术语
en,zh,WINS resource,Windows 资源,微软术语
en,zh,Auto Hide,自动隐藏,微软术语
en,zh,AutoHide,自动隐藏,微软术语
en,zh,.tga,.tga,微软术语
en,zh,SD card,SD 卡,微软术语
en,zh,secure digital card,安全数字卡,微软术语
en,zh,stack pointer,堆栈指针,微软术语
en,zh,index role,索引角色,微软术语
en,zh,GLB,GLB,微软术语
en,zh,Microsoft Java Virtual Machine,Microsoft Java 虚拟机,微软术语
en,zh,MSJVM,MSJVM,微软术语
en,zh,system log,系统日志,微软术语
en,zh,ghosted item,ghosted item,微软术语
en,zh,index allocation,索引分配,微软术语
en,zh,SQL statement,SQL 语句,微软术语
en,zh,application protocol,应用程序协议,微软术语
en,zh,Live Meeting Replay,Live Meeting 重播,微软术语
en,zh,response,响应,微软术语
en,zh,legacy data,旧数据,微软术语
en,zh,true color,真彩色,微软术语
en,zh,record source,记录源,微软术语
en,zh,IP address array,IP 地址阵列,微软术语
en,zh,nonimpact printer,非击打式打印机,微软术语
en,zh,print style,打印样式,微软术语
en,zh,nonrepudiation,不可否认性,微软术语
en,zh,non-repudiation,不可否认性,微软术语
en,zh,animation trigger,动画触发器,微软术语
en,zh,stockkeeping unit,库存单位,微软术语
en,zh,Christian gangsta rap,基督教黑帮说唱,微软术语
en,zh,superclass,超类,微软术语
en,zh,backfill,回填,微软术语
en,zh,Distributed Relational Database Architecture,分布式关系数据库结构,微软术语
en,zh,DRDA,DRDA,微软术语
en,zh,alpha blending,alpha 值混合处理,微软术语
en,zh,zero suppression,消零,微软术语
en,zh,syndicated content,综合内容,微软术语
en,zh,XML feed,XML 源,微软术语
en,zh,web feed,web 源,微软术语
en,zh,RSS feed,RSS  源,微软术语
en,zh,feed,源,微软术语
en,zh,anonymous user access,匿名用户访问,微软术语
en,zh,background graphics mode,背景图形模式,微软术语
en,zh,HVAC plan,HVAC 规划,微软术语
en,zh,anchor point,定位点,微软术语
en,zh,polling interval,轮询间隔,微软术语
en,zh,Windows Servicing,Windows 维护服务,微软术语
en,zh,static resource,静态资源,微软术语
en,zh,blink time,闪烁时间,微软术语
en,zh,stop bit,停止位,微软术语
en,zh,Red Book audio format,Red Book 音频格式,微软术语
en,zh,Red Book audio,Red Book 音频,微软术语
en,zh,Windows Problem Reporting,Windows 问题报告,微软术语
en,zh,shadow folder,卷影文件夹,微软术语
en,zh,busy,忙,微软术语
en,zh,interactive TV,交互 TV,微软术语
en,zh,iTV,ITV,微软术语
en,zh,annual revenue,年收入,微软术语
en,zh,Personal Address Book,个人通讯簿,微软术语
en,zh,Advanced Peer-to-Peer Networking,高级对等网络,微软术语
en,zh,APPN,APPN,微软术语
en,zh,assigned task,已分配任务,微软术语
en,zh,source model,源模型,微软术语
en,zh,array constant,数组常量,微软术语
en,zh,autologon,自动登录,微软术语
en,zh,clipping region,剪切区域,微软术语
en,zh,AutoConnect,自动连接,微软术语
en,zh,boxing,装箱,微软术语
en,zh,color keying,去除色彩,微软术语
en,zh,service order,服务订单,微软术语
en,zh,expose,暴露,微软术语
en,zh,invoice register,发票登记簿,微软术语
en,zh,fixed version,不可编辑的版本,微软术语
en,zh,closed content model,封闭内容模式,微软术语
en,zh,data migration,数据迁移,微软术语
en,zh,assignment pane,工作窗格,微软术语
en,zh,realm,领域,微软术语
en,zh,accessor,取值函数,微软术语
en,zh,mobile code,移动代码,微软术语
en,zh,Touch Improvements,触屏改进,微软术语
en,zh,printing pool,打印池,微软术语
en,zh,Enhanced Document Availability,增强的文档可用性,微软术语
en,zh,global assumption,全局假设,微软术语
en,zh,free tape,可用磁带,微软术语
en,zh,logical unit number,逻辑单元号,微软术语
en,zh,LUN,LUN,微软术语
en,zh,server,服务器,微软术语
en,zh,network server,网络服务器,微软术语
en,zh,content key,内容密钥,微软术语
en,zh,symmetric key,对称密钥,微软术语
en,zh,linked dimension,链接维度,微软术语
en,zh,mailbox delivery queue,邮箱传递队列,微软术语
en,zh,financial template document,财务模板文档,微软术语
en,zh,Master Page Gallery,母版页样式库,微软术语
en,zh,external style,外部样式,微软术语
en,zh,auto-exit,自动退出,微软术语
en,zh,Help Collection,帮助集合,微软术语
en,zh,orphan,孤立,微软术语
en,zh,content owner,内容所有者,微软术语
en,zh,event chronicle,事件历史记录,微软术语
en,zh,partial differential backup,部分差异备份,微软术语
en,zh,Gouraud shading,高氏着色,微软术语
en,zh,color model,颜色模型,微软术语
en,zh,partition table,分区表,微软术语
en,zh,competitor,竞争对手,微软术语
en,zh,Ease of Access Center,轻松使用设置中心,微软术语
en,zh,default database,默认数据库,微软术语
en,zh,cross join,交叉联接,微软术语
en,zh,About,关于,微软术语
en,zh,bit-wise comparison,按位比较,微软术语
en,zh,text writer,文本编写器,微软术语
en,zh,coordinate pair,坐标对,微软术语
en,zh,Music Virtual Folder,音乐虚拟文件夹,微软术语
en,zh,subheading,副标题,微软术语
en,zh,test task,测试任务,微软术语
en,zh,base address register,基址寄存器,微软术语
en,zh,BAR,BAR,微软术语
en,zh,backup file,备份文件,微软术语
en,zh,backup,备份,微软术语
en,zh,backup copy,备份副本,微软术语
en,zh,secondary zone,辅助区域,微软术语
en,zh,two-phase commit,两阶段提交,微软术语
en,zh,2PC,2PC,微软术语
en,zh,agent heartbeat,代理程序检测信号,微软术语
en,zh,current record,当前记录,微软术语
en,zh,knowledge management,知识管理,微软术语
en,zh,subnet mask,子网掩码,微软术语
en,zh,handle count,句柄数量,微软术语
en,zh,price list,价目表,微软术语
en,zh,Attendees pane,与会者窗格,微软术语
en,zh,authentication database,身份验证数据库,微软术语
en,zh,dependent,从属单元格,微软术语
en,zh,shared user profile,共享的用户配置文件,微软术语
en,zh,anchor member,定位点成员,微软术语
en,zh,Workplace module,工作区模块,微软术语
en,zh,Database restore,数据库还原,微软术语
en,zh,ClickOnce,ClickOnce,微软术语
en,zh,Chapter 11,第 11 章,微软术语
en,zh,health,健康,微软术语
en,zh,dynamic data exchange conversation,动态数据交换对话,微软术语
en,zh,DDE conversation,DDE 对话,微软术语
en,zh,domain naming master,域命名主机,微软术语
en,zh,Active User Object,活动用户对象,微软术语
en,zh,AUO,AUO,微软术语
en,zh,Coordinated Universal Time,协调世界时,微软术语
en,zh,UTC,UTC,微软术语
en,zh,DTMF,DTMF,微软术语
en,zh,dual-tone multiple-frequency,双音多频,微软术语
en,zh,Internet Content Rating Association,Internet 内容分级协会,微软术语
en,zh,ICRA,ICRA,微软术语
en,zh,model site,模型站点,微软术语
en,zh,MRU,MRU,微软术语
en,zh,embedded style sheet,内嵌样式表,微软术语
en,zh,RFID solution,RFID 解决方案,微软术语
en,zh,FTS,FTS,微软术语
en,zh,event procedure,事件过程,微软术语
en,zh,SharePoint Publishing Wizard,SharePoint 发布向导,微软术语
en,zh,meter,计量,微软术语
en,zh,bar code reader,条码读取器,微软术语
en,zh,bar code scanner,条码扫描器,微软术语
en,zh,Open Systems Interconnection model,开放系统互连,微软术语
en,zh,OSI,OSI,微软术语
en,zh,hover selection,悬停选择,微软术语
en,zh,overtype,改写,微软术语
en,zh,contact item,联系人项目,微软术语
en,zh,distributed password authentication,分布式密码验证,微软术语
en,zh,DPA,DPA,微软术语
en,zh,search condition,搜索条件,微软术语
en,zh,Contributor mode,参与者模式,微软术语
en,zh,ribbon group,功能区组,微软术语
en,zh,GIF,GIF,微软术语
en,zh,Graphics Interchange Format,图形交换格式,微软术语
en,zh,ESRB,ESRB,微软术语
en,zh,Entertainment Software Rating Board,娱乐软件分级委员会,微软术语
en,zh,flat file format,平面文件格式,微软术语
en,zh,color box,颜色框,微软术语
en,zh,AppleTalk,AppleTalk,微软术语
en,zh,ASP.NET mobile Web Forms,ASP.NET 移动 Web 窗体,微软术语
en,zh,laser printer,激光打印机,微软术语
en,zh,RAM,RAM,微软术语
en,zh,random access memory,随机存取内存,微软术语
en,zh,Bluetooth,蓝牙,微软术语
en,zh,allotment used,已用服务配额,微软术语
en,zh,calculation pass,计算传递,微软术语
en,zh,event collection stored procedures,事件集合存储过程,微软术语
en,zh,infrared file transfer,红外文件传送,微软术语
en,zh,weblet,Weblet,微软术语
en,zh,merger,合并,微软术语
en,zh,block diagram,框图,微软术语
en,zh,computer discovery,计算机发现,微软术语
en,zh,remote call control URI,远程呼叫控制 URI,微软术语
en,zh,macro project,宏项目,微软术语
en,zh,highlighter,荧光笔,微软术语
en,zh,Authenticated Internet Protocol,已验证 Internet 协议,微软术语
en,zh,Authenticated IP,已验证 IP,微软术语
en,zh,AuthIP,AuthIP,微软术语
en,zh,Web archive,Web 档案,微软术语
en,zh,active star,活动星型,微软术语
en,zh,resource allocation,资源分配,微软术语
en,zh,security host,安全主机,微软术语
en,zh,unbound object,未绑定对象,微软术语
en,zh,offload target,卸载目标,微软术语
en,zh,caret,脱字号,微软术语
en,zh,simple indicator,简单指示器,微软术语
en,zh,Filter By Form,按窗体筛选,微软术语
en,zh,design element,设计元素,微软术语
en,zh,Alternative,另类,微软术语
en,zh,group header,组标头,微软术语
en,zh,working folder,工作文件夹,微软术语
en,zh,manual link,手动链接,微软术语
en,zh,packet privacy,数据包隐私性,微软术语
en,zh,risk management,风险管理,微软术语
en,zh,Internet address,Internet 地址,微软术语
en,zh,file replication service,文件复制服务,微软术语
en,zh,FRS,FRS,微软术语
en,zh,server definition,服务器定义,微软术语
en,zh,firmware,固件,微软术语
en,zh,dead key,语音符号键,微软术语
en,zh,class,类,微软术语
en,zh,computer grouping rule,计算机分组规则,微软术语
en,zh,site control file,站点控制文件,微软术语
en,zh,bypass,旁路,微软术语
en,zh,meeting request,会议请求,微软术语
en,zh,invitation,邀请,微软术语
en,zh,load,负荷,微软术语
en,zh,project plan,项目计划,微软术语
en,zh,send,发送,微软术语
en,zh,Contemporary Christian,当代基督教音乐,微软术语
en,zh,burst mode,突发模式,微软术语
en,zh,source language,源语言,微软术语
en,zh,conditional branch,条件分支,微软术语
en,zh,revert,还原,微软术语
en,zh,Other,其他,微软术语
en,zh,Bulletin Board System,网上论坛,微软术语
en,zh,fill handle,填充柄,微软术语
en,zh,single node server cluster,单节点服务器群集,微软术语
en,zh,mail delivery service,邮件传递服务,微软术语
en,zh,log file,日志文件,微软术语
en,zh,dedicated resource,专用资源,微软术语
en,zh,pop-up ad,弹出式广告,微软术语
en,zh,embed,嵌入,微软术语
en,zh,invert,反转,微软术语
en,zh,probe,探测,微软术语
en,zh,capitalize,大写,微软术语
en,zh,rich text field,格式文本字段,微软术语
en,zh,bad sector,坏扇区,微软术语
en,zh,main form,主窗体,微软术语
en,zh,Search Alerts,搜索通知,微软术语
en,zh,capacity load,产能负荷,微软术语
en,zh,Manage Lists right,管理列表权限,微软术语
en,zh,Microsoft® Office Word Mobile,Microsoft® Office Word Mobile,微软术语
en,zh,Word Mobile,Word Mobile,微软术语
en,zh,SKU,SKU,微软术语
en,zh,stock keeping unit,库存单位,微软术语
en,zh,Microsoft® Office Excel® Mobile,Microsoft® Office Excel® Mobile,微软术语
en,zh,Excel Mobile,Excel Mobile,微软术语
en,zh,direct response mode,直接响应模式,微软术语
en,zh,connector application,连接器应用程序,微软术语
en,zh,device password,设备密码,微软术语
en,zh,merge field,合并域,微软术语
en,zh,collocation,归置,微软术语
en,zh,issue margin,发货宽限期,微软术语
en,zh,DNS suffix,DNS 后缀,微软术语
en,zh,merged cell,合并单元格,微软术语
en,zh,drawing canvas,画布,微软术语
en,zh,iteration,迭代,微软术语
en,zh,join style,联接样式,微软术语
en,zh,cell padding,单元格填充,微软术语
en,zh,Presenter View,演示者视图,微软术语
en,zh,credit card,信用卡,微软术语
en,zh,middleware,中间件,微软术语
en,zh,extrinsic event,外部事件,微软术语
en,zh,Veronica,Veronica,微软术语
